file,class,method,signature,jdk_annotation,our_verdict,reason,category,dataflow_ms,check_ms,total_method_ms,jimple_stmts,graph_nodes,graph_edges,file_total_ms,file_ir_loading_ms,file_call_graph_ms,file_dataflow_total_ms,file_check_total_ms,file_methods_count
AbstractCollection.java,java.util.AbstractCollection,isEmpty,<java.util.AbstractCollection: boolean isEmpty()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,18.4,1.5,20.0,7,1,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,remove,<java.util.AbstractCollection: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,18,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,<init>,<java.util.AbstractCollection: void <init>()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,3,1,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,add,<java.util.AbstractCollection: boolean add(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,3.2,0.0,3.2,5,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,addAll,<java.util.AbstractCollection: boolean addAll(java.util.Collection)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,12,4,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,finishToArray,"<java.util.AbstractCollection: java.lang.Object[] finishToArray(java.lang.Object[],java.util.Iterator)>",,SIDE_EFFECTING,mutates Object[] parameter via field array element,Both Side-Effecting,11.0,0.1,11.1,21,4,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,toString,<java.util.AbstractCollection: java.lang.String toString()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.4,0.0,0.4,23,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,contains,<java.util.AbstractCollection: boolean contains(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,16,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,retainAll,<java.util.AbstractCollection: boolean retainAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,14,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,removeAll,<java.util.AbstractCollection: boolean removeAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.6,0.0,0.6,14,3,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,toArray,<java.util.AbstractCollection: java.lang.Object[] toArray()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.6,0.0,0.6,21,4,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,clear,<java.util.AbstractCollection: void clear()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,8,2,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,toArray,<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>,SideEffectFree,SIDE_EFFECTING,writes to static field unknown,Tool False Positive,0.7,0.1,0.7,39,5,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,containsAll,<java.util.AbstractCollection: boolean containsAll(java.util.Collection)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,11,4,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,iterator,,SideEffectFree,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractCollection.java,java.util.AbstractCollection,size,,Pure,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2779.6,79.4,2567.1,37.0,1.8,14
AbstractList.java,java.util.AbstractList,<init>,<java.util.AbstractList: void <init>()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,12.3,0.6,12.9,4,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,checkForComodification,<java.util.AbstractList$SubList: void checkForComodification()>,,SIDE_EFFECT_FREE,,Annotation Deficit,2.7,0.0,2.7,9,3,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,size,<java.util.AbstractList$SubList: int size()>,Pure,SIDE_EFFECT_FREE,,Match,1.3,0.0,1.3,4,3,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$Itr,hasNext,<java.util.AbstractList$Itr: boolean hasNext()>,Pure,SIDE_EFFECT_FREE,,Match,0.3,0.0,0.3,9,4,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,get,<java.util.AbstractList$SubList: java.lang.Object get(int)>,,SIDE_EFFECTING,loaded object 'callee: load root from parameter this' escapes to global scope,Both Side-Effecting,0.2,0.7,0.9,10,4,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$Itr,checkForComodification,<java.util.AbstractList$Itr: void checkForComodification()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,9,3,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$Itr,next,<java.util.AbstractList$Itr: java.lang.Object next()>,,SIDE_EFFECTING,mutates this via field lastRet,Both Side-Effecting,0.4,0.1,0.5,16,6,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,remove,<java.util.AbstractList: java.lang.Object remove(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,5,2,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$Itr,remove,<java.util.AbstractList$Itr: void remove()>,,SIDE_EFFECTING,mutates this via field expectedModCount,Both Side-Effecting,0.4,0.0,0.4,27,4,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$Itr,<init>,<java.util.AbstractList$Itr: void <init>(java.util.AbstractList)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,10,3,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,updateSizeAndModCount,<java.util.AbstractList$SubList: void updateSizeAndModCount(int)>,,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,2.3,0.0,2.3,12,3,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,add,"<java.util.AbstractList: void add(int,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,6,3,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,add,<java.util.AbstractList$ListItr: void add(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field cursor,Both Side-Effecting,0.3,0.0,0.4,19,6,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,add,<java.util.AbstractList$SubList$1: void add(java.lang.Object)>,,SIDE_EFFECTING,mutates loaded object 'load i from parameter this' via field lastRet,Both Side-Effecting,0.3,0.0,0.3,7,10,7,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,<init>,"<java.util.AbstractList$ListItr: void <init>(java.util.AbstractList,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.5,7,3,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,outOfBoundsMsg,<java.util.AbstractList: java.lang.String outOfBoundsMsg(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,11,5,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,rangeCheckForAdd,<java.util.AbstractList: void rangeCheckForAdd(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,10,8,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,listIterator,<java.util.AbstractList: java.util.ListIterator listIterator(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,6,9,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,<init>,"<java.util.AbstractList$SubList$1: void <init>(java.util.AbstractList$SubList,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,15,13,13,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,previousIndex,<java.util.AbstractList$ListItr: int previousIndex()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.0,0.0,0.0,4,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,previousIndex,<java.util.AbstractList$SubList$1: int previousIndex()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,3,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,nextIndex,<java.util.AbstractList$ListItr: int nextIndex()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.0,0.0,0.0,3,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,nextIndex,<java.util.AbstractList$SubList$1: int nextIndex()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,3,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,hasNext,<java.util.AbstractList$SubList$1: boolean hasNext()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,9,3,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,next,<java.util.AbstractList$SubList$1: java.lang.Object next()>,,SIDE_EFFECTING,mutates loaded object 'callee: callee: load i from parameter this' via field cursor,Both Side-Effecting,0.4,0.0,0.4,9,8,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,remove,<java.util.AbstractList$SubList$1: void remove()>,,SIDE_EFFECTING,mutates loaded object 'load i from parameter this' via field cursor,Both Side-Effecting,0.6,0.0,0.6,6,8,6,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,set,"<java.util.AbstractList: java.lang.Object set(int,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,6,3,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,set,<java.util.AbstractList$ListItr: void set(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field expectedModCount,Both Side-Effecting,0.8,0.0,0.9,21,6,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,set,<java.util.AbstractList$SubList$1: void set(java.lang.Object)>,,SIDE_EFFECTING,mutates loaded object 'load i from parameter this' via field expectedModCount,Both Side-Effecting,0.3,0.0,0.3,5,7,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,hasPrevious,<java.util.AbstractList$SubList$1: boolean hasPrevious()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,7,3,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,previous,<java.util.AbstractList$ListItr: java.lang.Object previous()>,,SIDE_EFFECTING,mutates this via field cursor,Both Side-Effecting,0.4,0.0,0.4,16,7,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList$1,previous,<java.util.AbstractList$SubList$1: java.lang.Object previous()>,,SIDE_EFFECTING,mutates loaded object 'callee: callee: load i from parameter this' via field lastRet,Both Side-Effecting,0.6,0.0,0.6,9,9,5,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,subListRangeCheck,"<java.util.AbstractList: void subListRangeCheck(int,int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,34,3,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,<init>,"<java.util.AbstractList$SubList: void <init>(java.util.AbstractList$SubList,int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.5,0.1,0.6,17,4,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSubList,<init>,"<java.util.AbstractList$RandomAccessSubList: void <init>(java.util.AbstractList$RandomAccessSubList,int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,6,4,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSubList,subList,"<java.util.AbstractList$RandomAccessSubList: java.util.List subList(int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.6,0.0,0.6,8,6,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,<init>,"<java.util.AbstractList$SubList: void <init>(java.util.AbstractList,int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,13,2,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSubList,<init>,"<java.util.AbstractList$RandomAccessSubList: void <init>(java.util.AbstractList,int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,6,2,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,listIterator,<java.util.AbstractList: java.util.ListIterator listIterator()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,3,9,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,equals,<java.util.AbstractList: boolean equals(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,2.6,0.0,2.6,31,23,8,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$ListItr,hasPrevious,<java.util.AbstractList$ListItr: boolean hasPrevious()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,lastIndexOf,<java.util.AbstractList: int lastIndexOf(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,1.7,0.0,1.7,19,15,5,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,add,<java.util.AbstractList: boolean add(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,5,5,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,subList,"<java.util.AbstractList: java.util.List subList(int,int)>",SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.4,0.0,0.4,14,7,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,iterator,<java.util.AbstractList$SubList: java.util.Iterator iterator()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,3,9,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,addAll,"<java.util.AbstractList: boolean addAll(int,java.util.Collection)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.6,0.0,0.6,15,14,2,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,indexOf,<java.util.AbstractList: int indexOf(java.lang.Object)>,Pure,SIDE_EFFECT_FREE,,Match,0.8,0.0,0.8,18,13,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,removeRange,"<java.util.AbstractList: void removeRange(int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.6,0.0,0.6,12,14,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,clear,<java.util.AbstractList: void clear()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.4,0.0,0.4,4,16,5,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,iterator,<java.util.AbstractList: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,4,2,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,hashCode,<java.util.AbstractList: int hashCode()>,Pure,SIDE_EFFECT_FREE,,Match,0.4,0.0,0.4,14,6,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,<init>,"<java.util.AbstractList$RandomAccessSpliterator: void <init>(java.util.AbstractList$RandomAccessSpliterator,int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,14,4,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,getFence,<java.util.AbstractList$RandomAccessSpliterator: int getFence()>,,SIDE_EFFECTING,mutates this via field expectedModCount,Both Side-Effecting,0.1,0.0,0.2,13,5,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,checkAbstractListModCount,"<java.util.AbstractList$RandomAccessSpliterator: void checkAbstractListModCount(java.util.AbstractList,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,9,2,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,get,"<java.util.AbstractList$RandomAccessSpliterator: java.lang.Object get(java.util.List,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,9,2,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,forEachRemaining,<java.util.AbstractList$RandomAccessSpliterator: void forEachRemaining(java.util.function.Consumer)>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.3,0.0,0.3,16,8,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,<clinit>,<java.util.AbstractList$RandomAccessSpliterator: void <clinit>()>,,SIDE_EFFECTING,writes to static field $assertionsDisabled,Both Side-Effecting,0.1,0.0,0.1,8,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,characteristics,<java.util.AbstractList$RandomAccessSpliterator: int characteristics()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.0,0.0,0.0,2,1,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,estimateSize,<java.util.AbstractList$RandomAccessSpliterator: long estimateSize()>,,SIDE_EFFECTING,mutates this via field expectedModCount,Both Side-Effecting,0.1,0.0,0.1,6,5,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,tryAdvance,<java.util.AbstractList$RandomAccessSpliterator: boolean tryAdvance(java.util.function.Consumer)>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.2,0.0,0.2,19,8,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,trySplit,<java.util.AbstractList$RandomAccessSpliterator: java.util.Spliterator trySplit()>,,SIDE_EFFECTING,mutates this via field index,Both Side-Effecting,0.2,0.0,0.2,12,8,7,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$RandomAccessSpliterator,<init>,<java.util.AbstractList$RandomAccessSpliterator: void <init>(java.util.List)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.2,27,4,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,removeRange,"<java.util.AbstractList$SubList: void removeRange(int,int)>",,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,0.2,0.0,0.2,13,18,8,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,outOfBoundsMsg,<java.util.AbstractList$SubList: java.lang.String outOfBoundsMsg(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,11,3,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,rangeCheckForAdd,<java.util.AbstractList$SubList: void rangeCheckForAdd(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,10,4,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,addAll,"<java.util.AbstractList$SubList: boolean addAll(int,java.util.Collection)>",,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,0.2,0.0,0.3,14,19,6,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,set,"<java.util.AbstractList$SubList: java.lang.Object set(int,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.5,0.0,0.5,11,5,1,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,add,"<java.util.AbstractList$SubList: void add(int,java.lang.Object)>",,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,0.2,0.0,0.3,11,10,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,remove,<java.util.AbstractList$SubList: java.lang.Object remove(int)>,,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,0.1,0.0,0.2,11,6,4,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,addAll,<java.util.AbstractList$SubList: boolean addAll(java.util.Collection)>,,SIDE_EFFECTING,mutates this via field modCount,Both Side-Effecting,0.1,0.0,0.2,5,19,6,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,subList,"<java.util.AbstractList$SubList: java.util.List subList(int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.2,8,6,3,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,listIterator,<java.util.AbstractList$SubList: java.util.ListIterator listIterator(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,7,16,12,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList,get,,Pure,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,hasNext,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,hasPrevious,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,nextIndex,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractList.java,java.util.AbstractList$SubList,previousIndex,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2327.2,56.5,2164.4,40.6,2.5,72
AbstractMap.java,java.util.AbstractMap$ViewCollection,toArray,<java.util.AbstractMap$ViewCollection: java.lang.Object[] toArray()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,6.0,0.4,6.4,4,2,0,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$ViewCollection,toArray,<java.util.AbstractMap$ViewCollection: java.lang.Object[] toArray(java.util.function.IntFunction)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,5,3,0,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap,<init>,<java.util.AbstractMap: void <init>()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,0.0,0.0,0.1,3,1,0,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,toString,<java.util.AbstractMap$SimpleImmutableEntry: java.lang.String toString()>,SideEffectFree,SIDE_EFFECTING,loaded object 'load key from parameter this' escapes to global scope,Tool False Positive,7.3,1.2,8.5,10,5,2,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$ViewCollection,toString,<java.util.AbstractMap$ViewCollection: java.lang.String toString()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,3.0,0.0,3.0,4,5,2,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$ViewCollection,<init>,<java.util.AbstractMap$ViewCollection: void <init>()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,3,1,0,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2$1,<init>,<java.util.AbstractMap$2$1: void <init>(java.util.AbstractMap$2)>,,SIDE_EFFECTING,loaded object 'load this$0 from AbstractMap$2 parameter' escapes to global scope,Both Side-Effecting,1.1,0.0,1.1,10,6,5,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2,iterator,<java.util.AbstractMap$2: java.util.Iterator iterator()>,,SIDE_EFFECTING,loaded object 'callee: load this$0 from AbstractMap$2 parameter' escapes to global scope,Both Side-Effecting,0.8,0.0,0.9,4,5,3,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2$1,<init>,<java.util.AbstractMap$2$1: void <init>(java.util.AbstractMap$2)>,,SIDE_EFFECTING,loaded object 'load this$0 from AbstractMap$2 parameter' escapes to global scope,Both Side-Effecting,0.6,0.1,0.6,10,9,8,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2,iterator,<java.util.AbstractMap$2: java.util.Iterator iterator()>,,SIDE_EFFECTING,loaded object 'callee: load this$0 from AbstractMap$2 parameter' escapes to global scope,Both Side-Effecting,0.5,0.1,0.5,4,8,6,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2$1,hasNext,<java.util.AbstractMap$2$1: boolean hasNext()>,,SIDE_EFFECTING,loaded object 'load i from parameter this' escapes to global scope,Both Side-Effecting,0.1,0.0,0.2,4,2,1,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,getValue,<java.util.AbstractMap$SimpleImmutableEntry: java.lang.Object getValue()>,Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,3,2,1,1871.4,56.5,1700.8,45.5,3.2,83
AbstractMap.java,java.util.AbstractMap$2$1,next,<java.util.AbstractMap$2$1: java.lang.Object next()>,,SIDE_EFFECTING,loaded object 'load i from parameter this' escapes to global scope,Both Side-Effecting,0.2,0.0,0.3,6,4,2,1871.4,56.5,1700.8,45.5,3.2,83
