file,class,method,signature,jdk_annotation,our_verdict,reason,category,dataflow_ms,check_ms,total_method_ms,jimple_stmts,graph_nodes,graph_edges,file_total_ms,file_ir_loading_ms,file_call_graph_ms,file_dataflow_total_ms,file_check_total_ms,file_methods_count
AbstractCollection.java,java.util.AbstractCollection,<init>,<java.util.AbstractCollection: void <init>()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,5.9,2.1,8.1,3,1,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,add,<java.util.AbstractCollection: boolean add(java.lang.Object)>,,SIDE_EFFECT_FREE,,Annotation Deficit,4.3,0.0,4.3,5,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,clear,<java.util.AbstractCollection: void clear()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.5,0.0,0.5,8,2,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,remove,<java.util.AbstractCollection: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.4,0.0,0.4,18,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,finishToArray,"<java.util.AbstractCollection: java.lang.Object[] finishToArray(java.lang.Object[],java.util.Iterator)>",,SIDE_EFFECTING,mutates Object[] parameter via field array element,Both Side-Effecting,9.8,0.1,9.9,21,4,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,contains,<java.util.AbstractCollection: boolean contains(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,16,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,toString,<java.util.AbstractCollection: java.lang.String toString()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.5,0.0,0.5,23,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,retainAll,<java.util.AbstractCollection: boolean retainAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.3,0.0,0.4,14,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,toArray,<java.util.AbstractCollection: java.lang.Object[] toArray()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.7,0.0,0.7,21,4,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,removeAll,<java.util.AbstractCollection: boolean removeAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.3,0.0,0.3,14,3,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,isEmpty,<java.util.AbstractCollection: boolean isEmpty()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.1,0.0,0.1,7,1,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,containsAll,<java.util.AbstractCollection: boolean containsAll(java.util.Collection)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.4,0.0,0.4,11,4,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,toArray,<java.util.AbstractCollection: java.lang.Object[] toArray(java.lang.Object[])>,SideEffectFree,SIDE_EFFECTING,writes to static field unknown,Tool False Positive,1.0,0.0,1.0,39,5,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,addAll,<java.util.AbstractCollection: boolean addAll(java.util.Collection)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,12,4,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,iterator,,SideEffectFree,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractCollection.java,java.util.AbstractCollection,size,,Pure,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2163.5,83.0,2011.4,24.8,2.4,14
AbstractList.java,java.util.AbstractList,<init>,<java.util.AbstractList: void <init>()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,18.2,1.4,19.6,4,1,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,set,"<java.util.AbstractList: java.lang.Object set(int,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,7.0,0.0,7.0,6,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,outOfBoundsMsg,<java.util.AbstractList: java.lang.String outOfBoundsMsg(int)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.5,0.0,0.6,11,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,rangeCheckForAdd,<java.util.AbstractList: void rangeCheckForAdd(int)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.7,0.0,0.8,10,4,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,listIterator,<java.util.AbstractList: java.util.ListIterator listIterator(int)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.3,0.0,0.3,6,5,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,listIterator,<java.util.AbstractList: java.util.ListIterator listIterator()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,3,5,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,subListRangeCheck,"<java.util.AbstractList: void subListRangeCheck(int,int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.6,0.0,0.6,34,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,subList,"<java.util.AbstractList: java.util.List subList(int,int)>",SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.5,0.0,0.5,14,5,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,equals,<java.util.AbstractList: boolean equals(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.9,0.0,0.9,31,9,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,lastIndexOf,<java.util.AbstractList: int lastIndexOf(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.7,0.0,0.7,19,6,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,remove,<java.util.AbstractList: java.lang.Object remove(int)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,5,2,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,iterator,<java.util.AbstractList: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.1,0.0,0.1,4,2,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,hashCode,<java.util.AbstractList: int hashCode()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,14,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,removeRange,"<java.util.AbstractList: void removeRange(int,int)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.3,0.0,0.3,12,5,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,clear,<java.util.AbstractList: void clear()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,4,5,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,add,"<java.util.AbstractList: void add(int,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,6,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,add,<java.util.AbstractList: boolean add(java.lang.Object)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.2,5,3,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,addAll,"<java.util.AbstractList: boolean addAll(int,java.util.Collection)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,1.1,0.0,1.1,15,7,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,indexOf,<java.util.AbstractList: int indexOf(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.7,0.0,0.7,18,6,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList,get,,Pure,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$Itr,hasNext,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$SubList,size,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$SubList,hasNext,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$SubList,hasPrevious,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$SubList,nextIndex,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractList.java,java.util.AbstractList$SubList,previousIndex,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2296.1,67.4,2170.5,32.6,1.8,19
AbstractMap.java,java.util.AbstractMap,<init>,<java.util.AbstractMap: void <init>()>,SideEffectFree,SIDE_EFFECT_FREE,,Match,5.8,0.5,6.3,3,1,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,toString,<java.util.AbstractMap: java.lang.String toString()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,6.6,0.1,6.7,33,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,size,<java.util.AbstractMap: int size()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.1,0.0,0.1,4,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,get,<java.util.AbstractMap: java.lang.Object get(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.6,0.0,0.7,25,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,containsKey,<java.util.AbstractMap: boolean containsKey(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,3.6,0.0,3.7,23,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,equals,<java.util.AbstractMap: boolean equals(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,11.2,0.0,11.2,39,4,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,get,<java.util.AbstractMap: java.lang.Object get(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,1.0,0.0,1.0,25,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,containsKey,<java.util.AbstractMap: boolean containsKey(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,1.2,0.0,1.3,23,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,equals,<java.util.AbstractMap: boolean equals(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,1.5,0.0,1.5,39,4,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,eq,"<java.util.AbstractMap: boolean eq(java.lang.Object,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,10,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,remove,<java.util.AbstractMap: java.lang.Object remove(java.lang.Object)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.6,0.0,0.6,30,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,put,"<java.util.AbstractMap: java.lang.Object put(java.lang.Object,java.lang.Object)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,6,4,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,keySet,<java.util.AbstractMap: java.util.Set keySet()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,13.5,0.0,13.5,8,3,2,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,isEmpty,<java.util.AbstractMap: boolean isEmpty()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.2,0.0,0.2,7,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,containsValue,<java.util.AbstractMap: boolean containsValue(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,23,3,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,hashCode,<java.util.AbstractMap: int hashCode()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.1,0.0,0.2,12,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,putAll,<java.util.AbstractMap: void putAll(java.util.Map)>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,13,4,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,clear,<java.util.AbstractMap: void clear()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,4,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,values,<java.util.AbstractMap: java.util.Collection values()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.1,0.0,0.1,8,3,2,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,clone,<java.util.AbstractMap: java.lang.Object clone()>,,SIDE_EFFECTING,writes to static field keySet,Both Side-Effecting,0.1,0.0,0.1,6,2,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,hasNext,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,hasNext,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap,entrySet,,SideEffectFree,NOT_ANALYZED,abstract/interface method,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleEntry,getKey,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleEntry,getValue,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleEntry,equals,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleEntry,hashCode,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleEntry,toString,,SideEffectFree,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,getKey,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,getValue,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,equals,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,hashCode,,Pure,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractMap.java,java.util.AbstractMap$SimpleImmutableEntry,toString,,SideEffectFree,NOT_ANALYZED,not in tool output,Not Analyzed,0,0,0,0,0,0,2070.7,81.9,1911.6,47.1,1.0,20
AbstractQueue.java,java.util.AbstractQueue,<init>,<java.util.AbstractQueue: void <init>()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,7.2,0.6,7.8,3,1,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractQueue.java,java.util.AbstractQueue,clear,<java.util.AbstractQueue: void clear()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,5.9,0.1,6.0,5,2,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractQueue.java,java.util.AbstractQueue,element,<java.util.AbstractQueue: java.lang.Object element()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,3.7,0.0,3.8,7,3,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractQueue.java,java.util.AbstractQueue,add,<java.util.AbstractQueue: boolean add(java.lang.Object)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,8,3,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractQueue.java,java.util.AbstractQueue,remove,<java.util.AbstractQueue: java.lang.Object remove()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,7,3,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractQueue.java,java.util.AbstractQueue,addAll,<java.util.AbstractQueue: boolean addAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.8,0.0,0.8,20,5,0,2134.8,81.6,2007.7,18.1,0.8,6
AbstractSequentialList.java,java.util.AbstractSequentialList,<init>,<java.util.AbstractSequentialList: void <init>()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,5.0,0.5,5.5,3,1,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,iterator,<java.util.AbstractSequentialList: java.util.Iterator iterator()>,SideEffectFree,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,2.5,0.0,2.5,3,2,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,addAll,"<java.util.AbstractSequentialList: boolean addAll(int,java.util.Collection)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,1.5,0.0,1.5,24,5,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,set,"<java.util.AbstractSequentialList: java.lang.Object set(int,java.lang.Object)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,17,5,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,remove,<java.util.AbstractSequentialList: java.lang.Object remove(int)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,16,4,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,get,<java.util.AbstractSequentialList: java.lang.Object get(int)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.2,0.0,0.2,15,4,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSequentialList.java,java.util.AbstractSequentialList,add,"<java.util.AbstractSequentialList: void add(int,java.lang.Object)>",,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.2,0.0,0.2,17,5,0,2025.1,89.5,1898.1,9.8,0.6,7
AbstractSet.java,java.util.AbstractSet,removeAll,<java.util.AbstractSet: boolean removeAll(java.util.Collection)>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,9.8,0.5,10.3,25,4,0,1963.9,100.3,1827.5,10.7,0.6,4
AbstractSet.java,java.util.AbstractSet,equals,<java.util.AbstractSet: boolean equals(java.lang.Object)>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.6,0.0,0.6,17,2,0,1963.9,100.3,1827.5,10.7,0.6,4
AbstractSet.java,java.util.AbstractSet,hashCode,<java.util.AbstractSet: int hashCode()>,Pure,SIDE_EFFECTING,this escapes to global scope,Tool False Positive,0.3,0.0,0.3,11,2,0,1963.9,100.3,1827.5,10.7,0.6,4
AbstractSet.java,java.util.AbstractSet,<init>,<java.util.AbstractSet: void <init>()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,3,1,0,1963.9,100.3,1827.5,10.7,0.6,4
ArrayDeque.java,java.util.ArrayDeque,<init>,<java.util.ArrayDeque: void <init>()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,14.3,0.9,15.2,5,2,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,dec,"<java.util.ArrayDeque: int dec(int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.2,0.0,0.2,6,0,0,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,newCapacity,"<java.util.ArrayDeque: int newCapacity(int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,4.0,0.0,4.0,22,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,grow,<java.util.ArrayDeque: void grow(int)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,5.2,0.1,5.3,43,5,3,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,addFirst,<java.util.ArrayDeque: void addFirst(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.6,0.0,0.6,17,7,5,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,elementAt,"<java.util.ArrayDeque: java.lang.Object elementAt(java.lang.Object[],int)>",Pure,SIDE_EFFECT_FREE,,Match,0.1,0.0,0.1,4,2,0,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,peekLast,<java.util.ArrayDeque: java.lang.Object peekLast()>,Pure,SIDE_EFFECT_FREE,,Match,0.2,0.0,0.2,7,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,descendingIterator,<java.util.ArrayDeque: java.util.Iterator descendingIterator()>,,SIDE_EFFECTING,this escapes to global scope,Both Side-Effecting,0.1,0.0,0.1,4,2,0,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,inc,"<java.util.ArrayDeque: int inc(int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,6,0,0,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,sub,"<java.util.ArrayDeque: int sub(int,int,int)>",,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.1,7,0,0,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,delete,<java.util.ArrayDeque: boolean delete(int)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.6,0.0,0.6,45,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,pollLast,<java.util.ArrayDeque: java.lang.Object pollLast()>,,SIDE_EFFECTING,mutates this via field tail,Both Side-Effecting,0.2,0.0,0.2,10,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,removeLast,<java.util.ArrayDeque: java.lang.Object removeLast()>,,SIDE_EFFECTING,mutates this via field tail,Both Side-Effecting,0.4,0.0,0.4,7,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,pollFirst,<java.util.ArrayDeque: java.lang.Object pollFirst()>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.2,0.0,0.3,10,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,removeFirst,<java.util.ArrayDeque: java.lang.Object removeFirst()>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.2,0.0,0.2,7,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,pop,<java.util.ArrayDeque: java.lang.Object pop()>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.4,0.0,0.4,3,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,getFirst,<java.util.ArrayDeque: java.lang.Object getFirst()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.3,0.0,0.3,9,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,element,<java.util.ArrayDeque: java.lang.Object element()>,,SIDE_EFFECT_FREE,,Annotation Deficit,0.1,0.0,0.2,3,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,offerFirst,<java.util.ArrayDeque: boolean offerFirst(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.2,0.0,0.2,4,7,5,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,poll,<java.util.ArrayDeque: java.lang.Object poll()>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.1,0.0,0.1,3,3,1,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,removeFirstOccurrence,<java.util.ArrayDeque: boolean removeFirstOccurrence(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.4,0.0,0.4,24,5,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,remove,<java.util.ArrayDeque: boolean remove(java.lang.Object)>,,SIDE_EFFECTING,mutates this via field head,Both Side-Effecting,0.1,0.0,0.2,4,4,2,2192.0,80.2,2044.9,38.7,2.7,66
ArrayDeque.java,java.util.ArrayDeque,forEach,<java.util.ArrayDeque: void forEach(java.util.function.Consumer)>,,SIDE_EFFECTING,Consumer parameter escapes to global scope,Both Side-Effecting,0.6,0.0,0.6,25,6,2,2192.0,80.2,2044.9,38.7,2.7,66
